Model,Branded variable name,Frequency,STASH,Section,Item,time_profile,domain_profile,usage_profile
UKESM1,hfls_tavg-u-hxy-u,3hr,m01s03i234,3,234,T3HRMN,DIAG,UP8
HadGEM3-GC31,hfls_tavg-u-hxy-u,3hr,m01s03i234,3,234,T3HRMN,DIAG,UP8
UKESM1,clt_tavg-u-hxy-u,3hr,m01s02i204,2,204,T3HRMN,DIAG,UP8
HadGEM3-GC31,clt_tavg-u-hxy-u,3hr,m01s02i204,2,204,T3HRMN,DIAG,UP8
UKESM1,zg_tavg-p19-hxy-air,mon,m01s30i297,30,297,TMONMN,PLEV19,UP5
UKESM1,zg_tavg-p19-hxy-air,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
HadGEM3-GC31,zg_tavg-p19-hxy-air,mon,m01s30i297,30,297,TMONMN,PLEV19,UP5
HadGEM3-GC31,zg_tavg-p19-hxy-air,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
UKESM1,wap_tavg-p19-hxy-air,mon,m01s30i298,30,298,TMONMN,PLEV19,UP5
UKESM1,wap_tavg-p19-hxy-air,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
HadGEM3-GC31,wap_tavg-p19-hxy-air,mon,m01s30i298,30,298,TMONMN,PLEV19,UP5
HadGEM3-GC31,wap_tavg-p19-hxy-air,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
UKESM1,vas_tavg-h10m-hxy-u,mon,m01s03i210,3,210,TMONMN,DIAG,UP5
HadGEM3-GC31,vas_tavg-h10m-hxy-u,mon,m01s03i210,3,210,TMONMN,DIAG,UP5
UKESM1,va_tavg-p19-hxy-air,mon,m01s30i202,30,202,TMONMN,PLEV19,UP5
UKESM1,va_tavg-p19-hxy-air,mon,m01s30i301,30,301,TMONMN,PLEV19,UP5
UKESM1,va_tavg-p19-hxy-air,mon,m01s30i201,30,201,TMONMN,PLEV19,UP5
HadGEM3-GC31,va_tavg-p19-hxy-air,mon,m01s30i202,30,202,TMONMN,PLEV19,UP5
HadGEM3-GC31,va_tavg-p19-hxy-air,mon,m01s30i301,30,301,TMONMN,PLEV19,UP5
HadGEM3-GC31,va_tavg-p19-hxy-air,mon,m01s30i201,30,201,TMONMN,PLEV19,UP5
UKESM1,uas_tavg-h10m-hxy-u,mon,m01s03i209,3,209,TMONMN,DIAG,UP5
HadGEM3-GC31,uas_tavg-h10m-hxy-u,mon,m01s03i209,3,209,TMONMN,DIAG,UP5
UKESM1,ua_tavg-p19-hxy-air,mon,m01s30i201,30,201,TMONMN,PLEV19,UP5
UKESM1,ua_tavg-p19-hxy-air,mon,m01s30i301,30,301,TMONMN,PLEV19,UP5
UKESM1,ua_tavg-p19-hxy-air,mon,m01s30i202,30,202,TMONMN,PLEV19,UP5
HadGEM3-GC31,ua_tavg-p19-hxy-air,mon,m01s30i201,30,201,TMONMN,PLEV19,UP5
HadGEM3-GC31,ua_tavg-p19-hxy-air,mon,m01s30i301,30,301,TMONMN,PLEV19,UP5
HadGEM3-GC31,ua_tavg-p19-hxy-air,mon,m01s30i202,30,202,TMONMN,PLEV19,UP5
UKESM1,ts_tavg-u-hxy-u,mon,m01s00i024,0,24,TMONMN,DIAG,UP5
HadGEM3-GC31,ts_tavg-u-hxy-u,mon,m01s00i024,0,24,TMONMN,DIAG,UP5
UKESM1,tauv_tavg-u-hxy-u,mon,m01s03i461,3,461,TMONMN,DIAG,UP5
HadGEM3-GC31,tauv_tavg-u-hxy-u,mon,m01s03i461,3,461,TMONMN,DIAG,UP5
UKESM1,tauu_tavg-u-hxy-u,mon,m01s03i460,3,460,TMONMN,DIAG,UP5
HadGEM3-GC31,tauu_tavg-u-hxy-u,mon,m01s03i460,3,460,TMONMN,DIAG,UP5
UKESM1,tasmin_tstat-h2m-hxy-u,mon,m01s03i236,3,236,TDAYMIN,DIAG,UP6
HadGEM3-GC31,tasmin_tstat-h2m-hxy-u,mon,m01s03i236,3,236,TDAYMIN,DIAG,UP6
UKESM1,tasmax_tstat-h2m-hxy-u,mon,m01s03i236,3,236,TDAYMAX,DIAG,UP6
HadGEM3-GC31,tasmax_tstat-h2m-hxy-u,mon,m01s03i236,3,236,TDAYMAX,DIAG,UP6
UKESM1,tas_tavg-h2m-hxy-u,mon,m01s03i236,3,236,TMONMN,DIAG,UP5
HadGEM3-GC31,tas_tavg-h2m-hxy-u,mon,m01s03i236,3,236,TMONMN,DIAG,UP5
UKESM1-3,tas_tavg-h2m-hxy-u,mon,m01s03i236,3,236,TMONMN,DIAG,UP5
HadGEM3-GC5,tas_tavg-h2m-hxy-u,mon,m01s03i236,3,236,TMONMN,DIAG,UP5
UKESM1,ta_tavg-p19-hxy-air,mon,m01s30i294,30,294,TMONMN,PLEV19,UP5
UKESM1,ta_tavg-p19-hxy-air,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
HadGEM3-GC31,ta_tavg-p19-hxy-air,mon,m01s30i294,30,294,TMONMN,PLEV19,UP5
HadGEM3-GC31,ta_tavg-p19-hxy-air,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
UKESM1,sfcWind_tavg-h10m-hxy-u,mon,m01s03i230,3,230,TMONMN,DIAG,UP5
HadGEM3-GC31,sfcWind_tavg-h10m-hxy-u,mon,m01s03i230,3,230,TMONMN,DIAG,UP5
UKESM1,sci_tavg-u-hxy-u,mon,m01s05i270,5,270,TMONMN,DIAG,UP5
HadGEM3-GC31,sci_tavg-u-hxy-u,mon,m01s05i270,5,270,TMONMN,DIAG,UP5
UKESM1,sbl_tavg-u-hxy-u,mon,m01s03i298,3,298,TMONMN,DIAG,UP5
HadGEM3-GC31,sbl_tavg-u-hxy-u,mon,m01s03i298,3,298,TMONMN,DIAG,UP5
UKESM1,rtmt_tavg-u-hxy-u,mon,m01s01i207,1,207,TMONMN,DIAG,UP5
UKESM1,rtmt_tavg-u-hxy-u,mon,m01s01i208,1,208,TMONMN,DIAG,UP5
UKESM1,rtmt_tavg-u-hxy-u,mon,m01s03i332,3,332,TMONMN,DIAG,UP5
HadGEM3-GC31,rtmt_tavg-u-hxy-u,mon,m01s01i207,1,207,TMONMN,DIAG,UP5
HadGEM3-GC31,rtmt_tavg-u-hxy-u,mon,m01s01i208,1,208,TMONMN,DIAG,UP5
HadGEM3-GC31,rtmt_tavg-u-hxy-u,mon,m01s03i332,3,332,TMONMN,DIAG,UP5
UKESM1,rsutcs_tavg-u-hxy-u,mon,m01s01i209,1,209,TMONMN,DIAG,UP5
HadGEM3-GC31,rsutcs_tavg-u-hxy-u,mon,m01s01i209,1,209,TMONMN,DIAG,UP5
UKESM1,rsut_tavg-u-hxy-u,mon,m01s01i208,1,208,TMONMN,DIAG,UP5
HadGEM3-GC31,rsut_tavg-u-hxy-u,mon,m01s01i208,1,208,TMONMN,DIAG,UP5
UKESM1,rsuscs_tavg-u-hxy-u,mon,m01s01i211,1,211,TMONMN,DIAG,UP5
HadGEM3-GC31,rsuscs_tavg-u-hxy-u,mon,m01s01i211,1,211,TMONMN,DIAG,UP5
UKESM1,rsus_tavg-u-hxy-u,mon,m01s01i201,1,201,TMONMN,DIAG,UP5
UKESM1,rsus_tavg-u-hxy-u,mon,m01s01i235,1,235,TMONMN,DIAG,UP5
HadGEM3-GC31,rsus_tavg-u-hxy-u,mon,m01s01i201,1,201,TMONMN,DIAG,UP5
HadGEM3-GC31,rsus_tavg-u-hxy-u,mon,m01s01i235,1,235,TMONMN,DIAG,UP5
UKESM1,rsdt_tavg-u-hxy-u,mon,m01s01i207,1,207,TMONMN,DIAG,UP5
HadGEM3-GC31,rsdt_tavg-u-hxy-u,mon,m01s01i207,1,207,TMONMN,DIAG,UP5
UKESM1,rsdscs_tavg-u-hxy-u,mon,m01s01i210,1,210,TMONMN,DIAG,UP5
HadGEM3-GC31,rsdscs_tavg-u-hxy-u,mon,m01s01i210,1,210,TMONMN,DIAG,UP5
UKESM1,rsds_tavg-u-hxy-u,mon,m01s01i235,1,235,TMONMN,DIAG,UP5
HadGEM3-GC31,rsds_tavg-u-hxy-u,mon,m01s01i235,1,235,TMONMN,DIAG,UP5
UKESM1,rlutcs_tavg-u-hxy-u,mon,m01s02i205,2,205,TMONMN,DIAG,UP5
UKESM1,rlutcs_tavg-u-hxy-u,mon,m01s02i206,2,206,TMONMN,DIAG,UP5
UKESM1,rlutcs_tavg-u-hxy-u,mon,m01s03i332,3,332,TMONMN,DIAG,UP5
HadGEM3-GC31,rlutcs_tavg-u-hxy-u,mon,m01s02i205,2,205,TMONMN,DIAG,UP5
HadGEM3-GC31,rlutcs_tavg-u-hxy-u,mon,m01s02i206,2,206,TMONMN,DIAG,UP5
HadGEM3-GC31,rlutcs_tavg-u-hxy-u,mon,m01s03i332,3,332,TMONMN,DIAG,UP5
UKESM1,rlut_tavg-u-hxy-u,mon,m01s03i332,3,332,TMONMN,DIAG,UP5
HadGEM3-GC31,rlut_tavg-u-hxy-u,mon,m01s03i332,3,332,TMONMN,DIAG,UP5
UKESM1,rlus_tavg-u-hxy-u,mon,m01s02i201,2,201,TMONMN,DIAG,UP5
UKESM1,rlus_tavg-u-hxy-u,mon,m01s02i205,2,205,TMONMN,DIAG,UP5
UKESM1,rlus_tavg-u-hxy-u,mon,m01s02i207,2,207,TMONMN,DIAG,UP5
UKESM1,rlus_tavg-u-hxy-u,mon,m01s03i332,3,332,TMONMN,DIAG,UP5
HadGEM3-GC31,rlus_tavg-u-hxy-u,mon,m01s02i201,2,201,TMONMN,DIAG,UP5
HadGEM3-GC31,rlus_tavg-u-hxy-u,mon,m01s02i205,2,205,TMONMN,DIAG,UP5
HadGEM3-GC31,rlus_tavg-u-hxy-u,mon,m01s02i207,2,207,TMONMN,DIAG,UP5
HadGEM3-GC31,rlus_tavg-u-hxy-u,mon,m01s03i332,3,332,TMONMN,DIAG,UP5
UKESM1,rldscs_tavg-u-hxy-u,mon,m01s02i208,2,208,TMONMN,DIAG,UP5
HadGEM3-GC31,rldscs_tavg-u-hxy-u,mon,m01s02i208,2,208,TMONMN,DIAG,UP5
UKESM1,rlds_tavg-u-hxy-u,mon,m01s02i207,2,207,TMONMN,DIAG,UP5
HadGEM3-GC31,rlds_tavg-u-hxy-u,mon,m01s02i207,2,207,TMONMN,DIAG,UP5
UKESM1,psl_tavg-u-hxy-u,mon,m01s16i222,16,222,TMONMN,DIAG,UP5
HadGEM3-GC31,psl_tavg-u-hxy-u,mon,m01s16i222,16,222,TMONMN,DIAG,UP5
UKESM1,ps_tavg-u-hxy-u,mon,m01s00i409,0,409,TMONMN,DIAG,UP5
HadGEM3-GC31,ps_tavg-u-hxy-u,mon,m01s00i409,0,409,TMONMN,DIAG,UP5
UKESM1,prw_tavg-u-hxy-u,mon,m01s30i461,30,461,TMONMN,DIAG,UP5
HadGEM3-GC31,prw_tavg-u-hxy-u,mon,m01s30i461,30,461,TMONMN,DIAG,UP5
UKESM1,prsn_tavg-u-hxy-u,mon,m01s05i215,5,215,TMONMN,DIAG,UP5
HadGEM3-GC31,prsn_tavg-u-hxy-u,mon,m01s05i215,5,215,TMONMN,DIAG,UP5
UKESM1,prc_tavg-u-hxy-u,mon,m01s05i205,5,205,TMONMN,DIAG,UP5
UKESM1,prc_tavg-u-hxy-u,mon,m01s05i206,5,206,TMONMN,DIAG,UP5
HadGEM3-GC31,prc_tavg-u-hxy-u,mon,m01s05i205,5,205,TMONMN,DIAG,UP5
HadGEM3-GC31,prc_tavg-u-hxy-u,mon,m01s05i206,5,206,TMONMN,DIAG,UP5
UKESM1,pr_tavg-u-hxy-u,mon,m01s05i216,5,216,TMONMN,DIAG,UP5
UKESM1-3,pr_tavg-u-hxy-u,mon,m01s05i216,5,216,TMONMN,DIAG,UP5
HadGEM3-GC31,pr_tavg-u-hxy-u,mon,m01s05i216,5,216,TMONMN,DIAG,UP5
HadGEM3-GC5,pr_tavg-u-hxy-u,mon,m01s05i216,5,216,TMONMN,DIAG,UP5
UKESM1,o3_tavg-p19-hxy-air,mon,m01s51i001,51,001,TMONMN,PLEV19,UP5
UKESM1,o3_tavg-p19-hxy-air,mon,m01s51i999,51,999,TMONMN,PLEV19,UP5
HadGEM3-GC31,o3_tavg-p19-hxy-air,mon,m01s51i001,51,001,TMONMN,PLEV19,UP5
HadGEM3-GC31,o3_tavg-p19-hxy-air,mon,m01s51i999,51,999,TMONMN,PLEV19,UP5
UKESM1,n2o_tavg-u-hm-u,mon,m01s34i049,34,049,TMONMN,DALLTH,UP5
UKESM1,n2o_tavg-u-hm-u,mon,m01s50i063,50,063,TMONMN,DALLTH,UP5
HadGEM3-GC31,n2o_tavg-u-hm-u,mon,m01s34i049,34,049,TMONMN,DALLTH,UP5
HadGEM3-GC31,n2o_tavg-u-hm-u,mon,m01s50i063,50,063,TMONMN,DALLTH,UP5
UKESM1,n2o_tavg-p19-hxy-air,mon,m01s51i049,51,049,TMONMN,PLEV19,UP5
UKESM1,n2o_tavg-p19-hxy-air,mon,m01s51i999,51,999,TMONMN,PLEV19,UP5
HadGEM3-GC31,n2o_tavg-p19-hxy-air,mon,m01s51i049,51,049,TMONMN,PLEV19,UP5
HadGEM3-GC31,n2o_tavg-p19-hxy-air,mon,m01s51i999,51,999,TMONMN,PLEV19,UP5
UKESM1,mc_tavg-l-hxy-u,mon,m01s00i407,0,407,TMONMN,DALLRHP1,UP5
UKESM1,mc_tavg-l-hxy-u,mon,m01s05i250,5,250,TMONMN,DALLTH,UP5
UKESM1,mc_tavg-l-hxy-u,mon,m01s05i251,5,251,TMONMN,DALLTH,UP5
UKESM1,mc_tavg-l-hxy-u,mon,m01s00i033,0,33,TMONMN,DIAG,UP5
HadGEM3-GC31,mc_tavg-l-hxy-u,mon,m01s00i407,0,407,TMONMN,DALLRHP1,UP5
HadGEM3-GC31,mc_tavg-l-hxy-u,mon,m01s05i250,5,250,TMONMN,DALLTH,UP5
HadGEM3-GC31,mc_tavg-l-hxy-u,mon,m01s05i251,5,251,TMONMN,DALLTH,UP5
HadGEM3-GC31,mc_tavg-l-hxy-u,mon,m01s00i033,0,33,TMONMN,DIAG,UP5
UKESM1,huss_tavg-h2m-hxy-u,mon,m01s03i237,3,237,TMONMN,DIAG,UP5
HadGEM3-GC31,huss_tavg-h2m-hxy-u,mon,m01s03i237,3,237,TMONMN,DIAG,UP5
UKESM1,hus_tavg-p19-hxy-u,mon,m01s30i295,30,295,TMONMN,PLEV19,UP5
UKESM1,hus_tavg-p19-hxy-u,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
HadGEM3-GC31,hus_tavg-p19-hxy-u,mon,m01s30i295,30,295,TMONMN,PLEV19,UP5
HadGEM3-GC31,hus_tavg-p19-hxy-u,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
UKESM1,hurs_tavg-h2m-hxy-u,mon,m01s03i245,3,245,TMONMN,DIAG,UP5
HadGEM3-GC31,hurs_tavg-h2m-hxy-u,mon,m01s03i245,3,245,TMONMN,DIAG,UP5
UKESM1,hur_tavg-p19-hxy-air,mon,m01s30i296,30,296,TMONMN,PLEV19,UP5
UKESM1,hur_tavg-p19-hxy-air,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
HadGEM3-GC31,hur_tavg-p19-hxy-air,mon,m01s30i296,30,296,TMONMN,PLEV19,UP5
HadGEM3-GC31,hur_tavg-p19-hxy-air,mon,m01s30i304,30,304,TMONMN,PLEV19,UP5
UKESM1,hfss_tavg-u-hxy-u,mon,m01s03i217,3,217,TMONMN,DIAG,UP5
HadGEM3-GC31,hfss_tavg-u-hxy-u,mon,m01s03i217,3,217,TMONMN,DIAG,UP5
UKESM1,hfls_tavg-u-hxy-u,mon,m01s03i234,3,234,TMONMN,DIAG,UP5
HadGEM3-GC31,hfls_tavg-u-hxy-u,mon,m01s03i234,3,234,TMONMN,DIAG,UP5
UKESM1,fco2nat_tavg-u-hxy-u,mon,m01s00i448,0,448,TMONMN,DIAG,UP5
UKESM1,fco2nat_tavg-u-hxy-u,mon,m01s00i458,0,458,TMONMN,DIAG,UP5
UKESM1,fco2nat_tavg-u-hxy-u,mon,m01s03i293,3,293,TMONMN,DIAG,UP5
UKESM1,fco2nat_tavg-u-hxy-u,mon,m01s19i013,19,013,TMONMN,DTILE,UP5
UKESM1,fco2nat_tavg-u-hxy-u,mon,m01s19i101,19,101,TMONMN,DPFTS,UP5
UKESM1,fco2fos_tavg-u-hxy-u,mon,m01s00i251,0,251,TMONMN,DIAG,UP5
UKESM1,fco2antt_tavg-u-hxy-u,mon,m01s00i251,0,251,TMONMN,DIAG,UP5
UKESM1,fco2antt_tavg-u-hxy-u,mon,m01s19i042,19,042,TMONMN,DIAG,UP5
UKESM1,fco2antt_tavg-u-hxy-u,mon,m01s19i044,19,044,TMONMN,DIAG,UP5
UKESM1,evspsbl_tavg-u-hxy-u,mon,m01s03i223,3,223,TMONMN,DIAG,UP5
HadGEM3-GC31,evspsbl_tavg-u-hxy-u,mon,m01s03i223,3,223,TMONMN,DIAG,UP5
UKESM1,co2mass_tavg-u-hm-u,mon,m01s30i465,30,465,TMONMN,DIAG,UP5
HadGEM3-GC31,co2mass_tavg-u-hm-u,mon,m01s30i465,30,465,TMONMN,DIAG,UP5
UKESM1,clwvi_tavg-u-hxy-u,mon,m01s02i391,2,391,TMONMN,DIAG,UP5
UKESM1,clwvi_tavg-u-hxy-u,mon,m01s02i392,2,392,TMONMN,DIAG,UP5
HadGEM3-GC31,clwvi_tavg-u-hxy-u,mon,m01s02i391,2,391,TMONMN,DIAG,UP5
HadGEM3-GC31,clwvi_tavg-u-hxy-u,mon,m01s02i392,2,392,TMONMN,DIAG,UP5
UKESM1,clw_tavg-l-hxy-u,mon,m01s02i308,2,308,TMONMN,DALLTH,UP5
UKESM1,clw_tavg-l-hxy-u,mon,m01s00i033,0,33,TMONMN,DIAG,UP5
HadGEM3-GC31,clw_tavg-l-hxy-u,mon,m01s02i308,2,308,TMONMN,DALLTH,UP5
HadGEM3-GC31,clw_tavg-l-hxy-u,mon,m01s00i033,0,33,TMONMN,DIAG,UP5
UKESM1,clt_tavg-u-hxy-u,mon,m01s02i204,2,204,TMONMN,DIAG,UP5
HadGEM3-GC31,clt_tavg-u-hxy-u,mon,m01s02i204,2,204,TMONMN,DIAG,UP5
UKESM1,clivi_tavg-u-hxy-u,mon,m01s02i392,2,392,TMONMN,DIAG,UP5
HadGEM3-GC31,clivi_tavg-u-hxy-u,mon,m01s02i392,2,392,TMONMN,DIAG,UP5
UKESM1,cli_tavg-l-hxy-u,mon,m01s02i309,2,309,TMONMN,DALLTH,UP5
UKESM1,cli_tavg-l-hxy-u,mon,m01s00i033,0,33,TMONMN,DIAG,UP5
HadGEM3-GC31,cli_tavg-l-hxy-u,mon,m01s02i309,2,309,TMONMN,DALLTH,UP5
HadGEM3-GC31,cli_tavg-l-hxy-u,mon,m01s00i033,0,33,TMONMN,DIAG,UP5
UKESM1,cl_tavg-l-hxy-u,mon,m01s02i261,2,261,TMONMN,DALLTH,UP5
UKESM1,cl_tavg-l-hxy-u,mon,m01s00i033,0,33,TMONMN,DIAG,UP5
HadGEM3-GC31,cl_tavg-l-hxy-u,mon,m01s02i261,2,261,TMONMN,DALLTH,UP5
HadGEM3-GC31,cl_tavg-l-hxy-u,mon,m01s00i033,0,33,TMONMN,DIAG,UP5
UKESM1,ci_tavg-u-hxy-u,mon,m01s05i269,5,269,TMONMN,DIAG,UP5
HadGEM3-GC31,ci_tavg-u-hxy-u,mon,m01s05i269,5,269,TMONMN,DIAG,UP5
UKESM1,ch4_tavg-u-hm-u,mon,m01s34i009,34,009,TMONMN,DALLTH,UP5
UKESM1,ch4_tavg-u-hm-u,mon,m01s50i063,50,063,TMONMN,DALLTH,UP5
HadGEM3-GC31,ch4_tavg-u-hm-u,mon,m01s34i009,34,009,TMONMN,DALLTH,UP5
HadGEM3-GC31,ch4_tavg-u-hm-u,mon,m01s50i063,50,063,TMONMN,DALLTH,UP5
UKESM1,ch4_tavg-p19-hxy-air,mon,m01s51i009,51,009,TMONMN,PLEV19,UP5
UKESM1,ch4_tavg-p19-hxy-air,mon,m01s51i999,51,999,TMONMN,PLEV19,UP5
HadGEM3-GC31,ch4_tavg-p19-hxy-air,mon,m01s51i009,51,009,TMONMN,PLEV19,UP5
HadGEM3-GC31,ch4_tavg-p19-hxy-air,mon,m01s51i999,51,999,TMONMN,PLEV19,UP5
UKESM1,cfc12_tavg-u-hm-u,mon,m01s34i056,34,056,TMONMN,DALLTH,UP5
UKESM1,cfc12_tavg-u-hm-u,mon,m01s50i063,50,063,TMONMN,DALLTH,UP5
HadGEM3-GC31,cfc12_tavg-u-hm-u,mon,m01s34i056,34,056,TMONMN,DALLTH,UP5
HadGEM3-GC31,cfc12_tavg-u-hm-u,mon,m01s50i063,50,063,TMONMN,DALLTH,UP5
UKESM1,cfc113_tavg-u-hm-u,mon,m01s34i055,34,055,TMONMN,DALLTH,UP5
UKESM1,cfc113_tavg-u-hm-u,mon,m01s50i063,50,063,TMONMN,DALLTH,UP5
HadGEM3-GC31,cfc113_tavg-u-hm-u,mon,m01s34i055,34,055,TMONMN,DALLTH,UP5
HadGEM3-GC31,cfc113_tavg-u-hm-u,mon,m01s50i063,50,063,TMONMN,DALLTH,UP5
